Title	Release Year	Genre	Director	Cast	Plot	Origin/Ethnicity
Tom's Photo Finish	1956	animation	Hanna-Barbera	Tom and Jerry	"Tom sneaks into the kitchen to the fridge. He grabs a whole chicken and takes a couple of bites out of it before he hears George coming his way. Tom hurriedly shoves the chicken back into the refrigerator and hides. George, upon discovering the half-eaten chicken, concludes that either Tom or Spike is guilty and is determined to figure out which, even if it means X-raying them. Panicked, Tom frames Spike; he creates phony paw prints leading from the sleeping dog to the refrigerator. In the mousehole, Jerry is reading a book, but as he sees Tom, he surprisingly watches him. As Tom moves to plant the chicken on Spike, a bright light flashes, and Jerry, holding a camera, runs off. Joan and George see the ""evidence"" implicating a guilty Spike and kick him out of the house for the night. Spike now realizes that he was framed as he watches George and Joan allowing Tom to gobble down the remainder of the chicken.
Meanwhile, Jerry happily emerges from his darkroom, having made numerous copies of his photo of Tom framing Spike. He plants copies of the photos in places where George or Joan are likely to see them. Realizing that Jerry knows the truth about him framing Spike, Tom is forced to use the guise of being a recklessly playful cat as he swoops in to destroy the photos before George and/or Joan see them: he tears up George's newspaper, steals Joan's new dress and covers George's eyes to stop them seeing the photos, resulting in him nearly getting kicked out of the house when George mistakes him for Joan and kisses him (causing him to flip out upon realizing just who it was). When Jerry slips a photo inside a cake Joan is finishing, Tom reaches inside to grab it but is foiled by Joan, who asks if he wants to taste it. When he nods, she holds out the knife she had been using to ice the cake, only for the cat to somehow eat the whole thing in one bite and then swallow it with some difficulty. He is forced to flee the kitchen as Joan hurls dishes, buckets and a rolling pin at him for eating her cake. To make matters worse, Tom taunts Spike from inside, but Spike ducks out of sight as George comes along which makes it look like Tom is making silly faces and actions out the window for no reason. Thinking Tom has completely lost it, George snaps at him, which scares the cat. He orders Tom to stop making those faces unless he wants the neighbors to think he's gone crazy and pulling down the windowshade to reveal four more photos stuck on it. To make sure George doesn't see them, Tom shoots up with the shade just as George comes back and wonders where 'that goofy cat' has gone now.
Jerry begins folding the photos into paper airplanes and tosses them towards Joan in the kitchen and George in the den. Tom swallows the airplane meant for Joan and begins frantically chasing the airplane headed towards George with a pair of scissors. Tom's efforts to stop the plane result in cutting up George's newspaper into a paper chain and his half pants instead. Having enough of his tomfoolery, George intercepts Tom right before the cat nearly cuts his head off and tries to flee. He grabs Tom's tail with one hand and pulls him back. Realizing he can't escape without arousing suspicion, Tom can only pray that George will be lenient as he grabs the plane with his other hand and unfolds it. Upon learning about Tom framing Spike for eating the chicken, the now angry George demands if it is true. Tom sadly nods his head in admittance and continues praying for lenience. As punishment for his actions, George decides to kick Tom out of the house. As George kicks Tom out of the house, Jerry has his camera out again and photographs the moment. Joan and George let Spike back into the house and ask for forgiveness, which the dog gladly grants. George says Spike really is man's best friend. Then Jerry calls Spike over and gives him something that he laughs heartily over: a photo of Tom being kicked out of the house by an angry George in his boxers, caught at the exact moment the kick makes contact."	American
Happy Feet	2006	animation	George Miller, Warren Coleman, Judy Morris	Elijah Wood, Robin Williams, Brittany Murphy, Hugh Jackman	"Every emperor penguin sings a unique song called a ""heartsong"" to attract a mate. If the male penguin's heartsong matches the female's song, the two penguins mate. Norma Jean, a female penguin, falls for Memphis, a male penguin and they become mates. They lay an egg, which is left in Memphis' care, while Norma Jean leaves with the other females to fish. While the males struggle through the harsh winter, Memphis briefly drops the egg. As a result, Mumble is unable to sing, but he can tap dance instead. Nevertheless, he is enamored with Gloria, a female penguin who is regarded as the most talented of her age. One day, Mumble encounters a group of hostile skua, with a leader who is tagged with a yellow band, which he says is from an alien abduction. Mumble narrowly escapes the hungry birds by falling into a crevice.
Now a young adult, Mumble is frequently ridiculed by the elders. After escaping from a leopard seal attack, Mumble befriends a group of Adelie penguins called ""the Amigos"", who embrace Mumble's dance moves and assimilate him into their group. After seeing a hidden human excavator in an avalanche, they opt to ask Lovelace, a rockhopper penguin, about its origin. Lovelace has the plastic rings of a six pack entangled around his neck, which he claims have been bestowed upon him by mystic beings.
For the emperor penguins, it is mating season and Gloria is the center of attention. Ramón, one of the Amigos, attempts to help Mumble win her affection by singing a Spanish version of ""My Way"", with Mumble lip syncing, but the plan fails. In desperation, Mumble begins tap dancing in synch with her song. She falls for him and the youthful penguins join in for singing and dancing to ""Boogie Wonderland"". The elders are appalled by Mumble's conduct, which they see as the reason for their lean fishing season. Memphis begs Mumble to stop dancing, for his own sake, but when Mumble refuses, he is exiled, prompting him to curse revenge on the elders for their blind belief.
Mumble and the Amigos return to Lovelace, only to find him being choked by the plastic rings. Lovelace confesses they were snagged on him while swimming off the forbidden shores, beyond the land of the elephant seals. Not long into their journey, they are met by Gloria, who wishes to join with Mumble as his mate. Fearing for her safety, he ridicules Gloria, driving her away.
At the forbidden shore, the group finds a fishing boat. Mumble pursues it solo to the brink of exhaustion. He is eventually washed up on the shore of Australia, where he is rescued and kept at Marine World with Magellanic penguins. After a long and secluded confinement in addition to fruitlessly trying to communicate with the humans, he nearly succumbs to madness. When a girl attempts to interact with Mumble by tapping the glass, he starts dancing, which attracts a large crowd. He is released back into the wild, with a tracking device attached to his back. He returns to his colony and challenges the will of the elders. Memphis reconciles with him, just as a research team arrives, proving the claims of the existence of ""aliens"" to be true. The whole of the colony, even Noah the leader of the elders, engages in dance.
The research team returns their expedition footage, prompting a worldwide debate. The governments realize they are overfishing, leading to the banning of all Antarctic fishing. At this, the emperor penguins and the Amigos celebrate."	American
The Lego Batman Movie	2017	animation	Chris McKay	Chris McKay (director); Seth Grahame-Smith (screenplay); Will Arnett, Ralph Fiennes, Rosario Dawson, Michael Cera, Zach Galifianakis, Mariah Carey, Jenny Slate, Billy Dee Williams	"Within the Lego Universe, Batman continues to protect Gotham City and fight crime. During his latest mission to stop Joker from destroying the city, he hurts his arch-rival's feelings by telling him he is not as important in his life as he thinks he is, leading Joker to seek the ultimate revenge on him. The following day, Batman's alter ego, Bruce Wayne, attends the city's winter gala, which is celebrating both the retirement of Commissioner Gordon and the ascension of his daughter Barbara as the city's new police commissioner, only to be infuriated by Barbara's plans to restructure the police to function without the need of Batman. Without warning, Joker crashes the party with the city's other villains, all of whom surrender, with the exception of Harley Quinn, who disappears during the confusion.
Suspecting his arch-rival is up to something, Batman plots to steal Superman's Phantom Zone Projector, a device that can banish anyone to the Phantom Zone which houses some of the most dangerous villains in the Lego multiverse. Just as he plans his heist of the device, Alfred intervenes and advises him to take charge of Dick Grayson, whom Bruce unwittingly adopted as his ward during the gala. Reluctantly agreeing to do so, Batman fosters Dick as Robin, whereupon the pair successfully recover the Projector from the Fortress of Solitude, and break into Arkham Asylum to send Joker to the Phantom Zone. Suspecting that the Joker wanted to be sent there, Barbara locks up Batman and Robin for their reckless actions.
While the Projector is being seized as evidence, Harley steals it back as part of Joker's plan and frees him, allowing him to return to Gotham with all the villains he had recruited in the Phantom Zone, including King Kong, the Gremlins, the Wicked Witch of the West, a Tyrannosaurus and a Velociraptor, Lord Voldemort, Sauron, the Jaws shark, the Daleks, Lord Vampyre, Agent Smith and his clones, and the Kraken. Realizing that the city does need him, Barbara releases Batman and Robin and teams up with them and Alfred to stop the Joker. Although Batman finds himself able to trust and rely on his new team upon reaching Wayne Island, he chooses to send them away rather than losing them like his parents. Upon facing him alone, Joker believes that Batman is incapable of change and zaps him to the Phantom Zone before stealing the Batcave's stash of confiscated bombs. Arriving in the Phantom Zone, Batman witnesses the harm his selfishness has caused to everyone and slowly accepts his greatest fear. Making a deal with the Zone's gatekeeper Phyllis, a talking Lego brick, to be allowed back to Gotham in order to retrieve the Zone's escaped prisoners, Batman arrives in time to save his teammates, apologizing to them for his actions, and requesting their help to stop Joker.
Realizing that Joker plans to use the explosives he took to destroy the city's Energy Facility, thus causing the city to come apart and be destroyed, Batman turns Barbara into Batgirl, before he, his team, and Gotham City's other villains, who felt neglected by Joker, manage to successfully send the escaped villains back to the Phantom Zone. However, the group fail to stop Joker's bombs going off as the explosion begins to tear the city apart at the plates beneath it. Knowing this was his fault, Batman reluctantly convinces Joker that he is the true reason for being the hero he is before they, their friends and allies, and the city's inhabitants, chain-link themselves together and pull the plates back together, saving the city.
With the city saved, Batman prepares to be taken back into the Phantom Zone to fulfill his bargain only to be rejected by Phyllis who chooses to let him remain after seeing how much he had changed in order to save everyone. Batman allows Joker and the rest of his rogues gallery to temporarily escape with the confidence that whenever they return, they will be no match for his new alliance with Robin, Batgirl, and Alfred."	American
Romeo & Juliet: Sealed with a Kiss	2006	animation	Phil Nibbelink	Daniel Trippett, Patricia Trippett	"Warring Capulets (Michael Toland) and Montagues (Stephen Goldberg), portrayed as Steller and California sea lions respectively, have their feud watched sadly by Capulet's only daughter, Juliet (Patricia Trippett). A fight on the shore is ended when the Prince (Phil Nibbelink), a large and monstrous elephant seal, appears and warns the two groups that, should there be any more disturbance, the seal who caused it shall be exiled to Shark Island, a fin shaped rock where a shark lives. Romeo (Daniel Tripett), Montague's only son, is depressed, wishing to fall in love with someone. His humorous friend, Mercutio (Chip Albers), urges him and another of his friends, Benvolio (Sam Gold), to go to a Capulet party later that evening. They attend the party, covered in white sand to look like Capulets, and Romeo falls in love with Juliet at first sight. Juliet, however, was promised by her father to marry the Prince, who attends the party. Romeo and his friends manage to wreak havoc, and are revealed to be Montagues. Later that evening, the play's balcony scene is recreated on a cliff on the beach where a tree grows. Romeo promises Juliet that they shall marry the next morning, and she will not have to marry the Prince.
Romeo begs Friar Lawrence, a sea otter, to wed them. After some thought, the friar believes their marriage will end the feud between their families, and agrees. Romeo and Juliet are wed that morning and traverse the sea in their happiness. However, even the other sea and land animals strongly oppose their being together. A fish finds them a lovely couple, but warns them that they will be in big trouble if the Prince finds out. Back on the beach, Mercutio is telling many jokes, which leads to him making insulting jokes against the Capulets, and the Prince is headed in that direction. When he arrives, Mercutio mocks him as well. Romeo rushes to aid his friend, but after a struggle Mercutio falls off the cliff where Juliet met Romeo the previous evening, and everyone thinks that he is dead. The Prince, jealous of Juliet's affection for Romeo, exiles Romeo to Shark Island. In despair, Juliet seeks the Friar's help, and he gives her a potion to put her in a deathlike state. Mercutio is revealed to be alive and sees the whole thing, remarking, ""What a tangled web we weave.""
Lawrence shows the Capulet seals that Juliet is ""dead"", right as they were celebrating the marriage. But Benvolio sees her as well, and swims to Shark Island to tell Romeo. The Friar chases him to stop him, but is attacked by a shark. After receiving the terrible news from Benvolio, Romeo heads to the shore to see if Juliet is truly dead. Friar Lawrence arrives too late and tries to follow Romeo, only to have his tail maimed by the shark. After an undersea chase and some help from the fish Romeo and Juliet met earlier, Lawrence escapes and heads to the beach. A heartbroken Romeo walks past the mourning Capulets and tries to kiss Juliet, only to have some of the potion slip into his own mouth, putting him in a deathlike state as well. Both groups of seals begin to weep for their loss, and Lawrence, who has just arrived, teaches them a lesson about where hatred leads them. Suddenly, Romeo and Juliet awaken, and all is well. Mercutio returns, and the Prince finds a new mate, a large elephant seal like himself. The movie ends with the two families at peace, and Romeo and Juliet remaining together."	American
The Nut Job 2: Nutty by Nature	2017	animation	Cal Brunker	Cal Brunker (director/screenplay); Bob Barlen, Scott Bindley (screenplay); Will Arnett, Katherine Heigl, Maya Rudolph, Sebastian Maniscalco, Kari Wahlgren, Bobby Moynihan, Isabela Moner, Bobby Cannavale, Gabriel Iglesias, Jeff Dunham, Peter Stormare	"Surly Squirrel is now loved by Liberty Park's Urban wildlife community, and currently overseeing an all-you-can-eat buffet at Maury's Nut Shop. This worries Andie, as she prefers a more hard-working outlook on life. Despite Surly's reassurances all is well, Maury's Nut Shop is accidentally blown up by Mole after he forgets to cut down pressure from the boiler. Andie takes the opportunity to try getting the animals back to their roots by foraging for food in Liberty Park while Surly and Buddy try to find other food-packed places, but fail each time. Defeated, he and Buddy decide to return to the park.
Meanwhile, Mayor Percival J. Muldoon relishes in his wealth that comes from profit-making locations across Oakton City. However, he notices Liberty Park never makes money, so he decides to turn it into Libertyland to pocket more cash. Surly and Andie discover Muldoon's plot, and Surly convinces the animals to fight back, which they do successfully, and they manage to sabotage the construction worker's efforts to tear down the park.
That night, however, Surly's enjoyment is short-lived when Andie attempts to convince the animals to work hard for food as he believes it can result in disappointment. When the construction workers' foreman tells Muldoon about the animal attacks, he calls an extermination squad led by Gunther to get rid of the animals.
The next day, Surly gets caught in one of Gunther's traps, and the animals are pursued by Muldoon's dog, Frankie, who later falls in love with Precious. Surly and Buddy head out to rescue her while Andie and the rest find a new park.
While searching for Muldoon's car, Surly and Buddy run afowl with a colony of territorial white mice led by by Chinese-accented white mouse Mr. Feng. They manage to evade the mice, and find Muldoon's mansion, where they save Precious in the room of Muldoon's bratty daughter, Heather. Precious tells Frankie she is not interested in him, breaking his heart. Surly's recklessness causes Muldoon to shoot Buddy, who falls off a balcony to the street below, and into a coma. Meanwhile, Andie, Jimmy, Johnny, and Jamie find what seems to be a suitable park, but it turns out to be a golf course that almost gets them killed.
A doleful Surly returns with Precious and an unconscious Buddy, reuniting with the others in the ruined remains of the nut shop. While mourning for Buddy, Surly recounts the day he and Buddy met when they were kids when they saved each other; Buddy wakes up thanks to Precious giving him licks. Surly leads the animals to take back the park from Muldoon and his followers during the exclusive opening of Libertyland. Muldoon calls Gunther and his team over to capture them, and Surly is the only one left standing, so he goes to Mr. Feng and his army. While attacking Surly, the latter convinces Feng and the animals must work together regardless of whether they are from the city or a park; this causes Feng to spare him, and agree to help.
Surly and the mice free the animals, and round them up to take back Liberty Park. They manage to overwhelm the humans, destroy all the rides, and attract the attention of the police. Precious finds Frankie, and apologizes to him for what happened earlier while confessing she does care for him, causing Frankie to fall in love with her again. After the pair make up, Heather tries to get Gunther to tranquilize them. But due to the interference of Surly, Andie and Buddy, Gunther shoots Heather, knocking her out while he runs away. Muldoon tries to escape the chaos using a hot air balloon, but Surly and Buddy commandeer a roller coaster to catch up to him. Surly makes it on top of the balloon, and he and Muldoon engage in a long battle that ends with Surly causing Muldoon to fall on top of a bouncy house, and get attacked by Feng and his colony. Muldoon, Heather, and Gunther are arrested for their crimes, and Libertyland is shut down for good.
Several months later, the people help rebuild Liberty Park to its former glory. After the park is rebuilt, Feng and his colony decide to stay in the park, and focus on Tai Chi, Precious and Frankie have puppies, and Surly takes Andie on a ride with Precious to rob a nut cart."	American
Southbound Duckling	1955	animation	Hanna-Barbera	Tom and Jerry	"Quacker, convinced that all ducks fly South for the winter, packs his suitcase, visits Jerry to tell him about his migration plans, and tries to leave, but the mouse stops him, showing Quacker a book on ducks to convince him that only wild ducks fly south, and domestic ducks like Quacker do not. Quacker, unconvinced, leaves, but quickly becomes out of breath running, and Jerry again shows his friend the book. Quacker refuses to give up, using a catapult, but flies straight into Tom's mouth.
Jerry pulls Quacker into a tree to evade Tom, who aims to capture Quacker for a duck recipe. Quacker then places himself onto a seesaw and uses an anvil to launch himself into the air, but he struggles and lands into a frying pan Tom sticks out of the window. Tom covers Quacker with egg and flour, but Jerry grabs Quacker with a spatula and pulls him towards his hole. The duck crashes into the wall, but Jerry hits Tom's hand with the spatula to recover him. Quacker then rides a rocket into the distance, but Tom swallows the rocket instead, and the cat rockets into a pool.
Quacker, after much pleading, persuades Jerry to keep helping him. The mouse inflates a balloon and the duck boards it, sending Quacker floating into the air, but Tom, with a shotgun, shoots the balloon. Tom tries to catch the duck with a net, but Jerry cuts the net. Carrying Quacker, the mouse and duck escape and board a plane to Miami, Florida, but Tom follows, clinging onto the plane's wheel. Quacker and Jerry finally sunbathe on a Miami beach, glad to be rid of Tom. However, Tom then appears, having been already hiding under the sand at their campsite, and traps the duo under a bucket. The short ends with Quacker screaming helplessly from beneath the bucket as Tom pulls down a parasol to hide himself, snickering in victory and ""The End"" appears on it."	American
Ice Age: Collision Course	2016	animation	Mike Thurmeier Galen T. Chu	"Ray Romano
John Leguizamo"	"Scrat, trying to bury his acorn, accidentally activates an abandoned alien ship that takes him into deep space, where he unwittingly sends several asteroids en route to a collision with Earth. Meanwhile, Manny is worried about the upcoming marriage between Peaches and her fiancé, Julian. Diego and his wife Shira want to start a family, but their fierce appearance tends to scare kids. Sid is dumped by his girlfriend, Francine, just as he is about to propose to her, and he laments his solitude. During Manny and Ellie's wedding anniversary party (which Manny had forgotten prior to the event), some of the asteroids strike the place and The Herd barely escape with their lives. Meanwhile, at the underground cavern, Buck returns a dinosaur egg back to its rightful owner after it was stolen by a trio of flying dromaeosaurs[7] named Gavin, Gertie, and Roger. Buck discovers an ancient stone pillar and takes it to the surface, where he meets Manny and the others.
Buck explains to The Herd that according to the pillar, the asteroids had caused several extinctions in the past and with a massive one still incoming, he believes that the only place they could find a clue to stop it is on the site of the impact of the previous ones, as according to its engravings, they always fall at the same place. However, the three dromaeosaurs overhear their conversation, and Gavin and Gertie decide to stop them, believing that they could be safe from the impact, as they can fly, thus not only getting their revenge on Buck, but also killing all mammals and securing domination over Earth for their species. Roger is reluctant, but Gavin and Gertie strong-arm him into cooperating.
As The Herd travels to the crash site, they discover that the asteroids have electro-magnetic properties. Buck theorizes that if a huge quantity of smaller asteroids should be gathered and launched into orbit, they could attract the main asteroid as well and prevent it from falling on Earth. After facing several obstacles and the interference of the dromaeosaurs, The Herd arrives at ""Geotopia"", a community of immortal animals formed inside one of the asteroids that have fallen long ago, where Sid meets Brooke, a female ground sloth who falls in love with him. However, Shangri Llama, the leader of Geotopia, refuses to cooperate with Buck's plan to send the city's crystals into space in order to prevent the imminent impact, as they are the key to the residents' longevity. Sid inadvertently destroys the entire city when he attempts to remove one of the crystals to present Brooke with, immediately aging them to their real ages and revealing their true crone-like appearances.
Once Brooke convinces the Geotopians that preventing the asteroid's fall is more important than their lost youth, they and The Herd help with Buck's plan, which is to fill up a geyser with the crystals so that the pressure launches them into space to draw the asteroid away. The dromaeosaurs attempt to intervene, but Buck convinces Roger that they will not be able to survive the asteroid, and he in turn convinces Gavin and Gertie to help. The plan works, and the asteroid is pulled back into space. The Herd then departs back home, including Sid, who parts ways from Brooke, but just after they leave, an asteroid piece falls inside a hot spring, giving it rejuvenating properties and making the Geotopians and Sid's grandmother, who stayed behind with them, regain their youth. After The Herd returns, Manny reconciles with Julian, Peaches and Julian celebrate their wedding, Diego and Shira become heroes to the kids who were scared of them before, and a rejuvenated Brooke appears during the ceremony to reunite with Sid.
In the film's epilogue, Scrat keeps struggling to control the alien ship until it crashes on Mars, destroying all life on the planet.
In a mid-credits scene, Scrat finds his acorn, but gets beaten by some doors."	American
Delgo	2008	animation	Marc F. Adler, Jason Maurer	Freddie Prinze, Jr., Jennifer Love Hewitt, Anne Bancroft	"After having left their own world due to a loss of natural resources, the winged humanoid Nohrin settle on Jhamora with the permission of the ground-dwelling Lokni. Would-be conqueror Sedessa leads those Nohrin that believe in its own racial superiority and try to take land away from the Lokni. The parents of Delgo, a Lokni, are killed in the resulting conflict. Nohrin King Zahn is horrified by the war and admonishes Sedessa, who then poisons the Queen and almost kills Zahn as well. She is subsequently banished, and her wings are clipped off. Delgo, meanwhile, is raised by Elder Marley, who tries to teach him how to use the power of magical stones. Delgo grows up and he gives in to his desire for revenge against all Nohrin. He meets Nohrin Princess Kyla and develops a tentative friendship with her. When she is kidnapped by Nohrin General Raius, who is actually working for Sedessa, Delgo and his friend Filo are blamed and arrested. In the Nohrin prison, Delgo meets Nohrin General Bogardus, who was forced to illegally gamble with his weapons by Raius, because Bogardus opposed an all out war with the Lokni. Delgo, Filo, and Bogardus escape into some underground caverns and eventually reach Sedessa's stronghold and rescue Kyla. They return too late to avert a war taking place. Bogardus fights and defeats Raius, but he is mortally injured.
Just as Bogardus dies, Delgo realizes that he was the Nohrin soldier who spared his life many years ago during the first war between the Nohrin and the Lokni. Meanwhile, Sedessa's army of monsters join in the battle. Kyla convinces the Nohrin generals to direct their troops to stop fighting the Lokni and instead pick them up and fly them away from the battlefield. Filo then directs an entire stampede of large animals onto the battlefield, sending Sedessa's minions fleeing for their lives. Delgo goes off to face Sedessa and find King Zahn, whom she has taken prisoner. He finally manages to master the stone magic, and defeats Sedessa. He also puts the past behind him by saving her rather than letting her fall to her death. However, Sedessa then attacks Kyla, who has come to Delgo's aid. The two struggle and Sedessa finally falls, injuring herself by the fall and her artificial wings being of no use. Later, during the celebrations, it turns out Raius was not dead, and he makes one last attempt to kill Delgo. He is subdued by a Nohrin, but not before he throws his spear at Delgo. Then, out of nowhere, the spear breaks in mid-air. Everyone turns to look at Filo, who has finally mastered his slingshot. Later, Delgo and Kyla's friendship blossoms into romance when they finally kiss."	American
Rabbit Rampage	1955	animation	Chuck Jones	Looney Tunes	"When Bugs realizes who is in charge of the feature, he makes his desire plain to not be a victim of an animator who plans on making him look bad. With that said, Bugs is about to get back into his rabbit hole, but the animator erases it, causing Bugs to jump headfirst into the ground. After Bugs stands up, he restates his desire to not work with the animator, who paints a yellow streak on Bugs' back, implying that Bugs is a coward. Bugs then grabs the brush and breaks it in half.
Bugs emphatically states that he will report the animator to Warner Bros. and calls the animator ""a menace to society"", while the animator draws a picket sign (""I won't work"") in Bugs's left hand. When Bugs sees the sign, he throws it on the ground, off-screen. Bugs asks if the animator is trying to get him fired, before explaining that he has become a good asset to the studio, which gives the animator time to draw another picket sign (""I refuse to live up to my contract""). After throwing away the last sign off-screen, Bugs returns, wiping off the yellow paint with a towel. Afterwards, Bugs agrees to work on the picture, but pauses once he sees that the animator drew a hat on his head, prompting Bugs to throw it on the ground, stating that the animator knows he is not supposed to wear a hat. In response, the animator draws a big pink women's hat, and Bugs throws it on the ground, too. This cycle continues with various ridiculous hats and wigs until Bugs gives up. The animator draws a rotated forest, and Bugs tries to get in his hole by climbing down a nearby tree. The animator draws an anvil on Bugs' tail, causing Bugs to fall on a street, later rolling into an empty area.
Angry, Bugs incoherently yells at the animator, which the animator responds to by erasing Bugs's head. When Bugs notices this, he taps one foot impatiently and points at the spot where his head existed. The animator then draws a jack-o'-lantern on Bugs' body. When Bugs realizes this, he demands it be corrected, which the animator supplies by simply adding rabbit ears to the existing head, infuriating Bugs even further. The animator erases the pumpkin head and then draws a tiny version of Bugs' head. Bugs does not realize what has happened until he pulls a carrot out of his pocket, stopping short when he sees that something else is wrong and that the carrot is now huge. He then takes notice of his high-pitched voice. He smacks his hand against his face and realizes that his head is now small. He angrily requests that the animator draw his head back in properly, which he does, except he forgets to apply the ears. Bugs requests the ears to which the animator puts in human ears. Bugs requests that he have long rabbit ears, to which the animator then draws long, droopy rabbit ears, only to revert them back when Bugs snaps at him to not, ""be so danged literal!""
Now with his ears back, Bugs walks away, only to have his tail erased and then replaced with a horse's tail after Bugs orders that his tail be put back. When Bugs states that a horse's tail belongs on a horse, the animator erases Bugs's body and redraws him as a horse. Bugs, while standing on two hindlegs and eating a carrot, points out to the artist that this misinterpretation will not make his employers happy seeing that his contract clearly says that he is to be drawn as a rabbit, allowing the animator to pretend to comply with what Bugs is telling him by erasing Bugs's horse body and drawing him as a more abstract, simplified rabbit with big cheeks and feet. The abstract version of Bugs warns the animator that this latest bit of teasing can lead to serious consequences for both of them, which leads the animator to draw him back to normal.
When Bugs sardonically asks the animator if he wants to paint him into a grasshopper, the animator takes out a brush and Bugs quickly takes it back. Bugs attempts to make friends with the animator, promising that they could do something popular. In response, the animator draws two clones of Bugs, prompting Bugs to shove the clones out of the picture. As Bugs states that he will not leave the spot until the animator gets the boss, the animator paints Bugs on a railroad track with a train coming through a tunnel behind it. As the train passes by, Bugs leans on a rock and says that he knows one way out and that the animator cannot stop Bugs. He jumps up and pulls down a card with the words ""The End.""
The camera pulls back to the animator, who is revealed to be Elmer Fudd, in a cameo appearance, who laughs and states his delight to the audience by saying, ""Weww anyway, I finawwy got even with that scwewy rabbit!"""	American
Happy Go Ducky	1956	animation	Hanna-Barbera	Tom and Jerry	"On the Easter morning, the Easter Bunny leaves an Easter egg for Tom and Jerry. However, the egg is not a chocolate egg; instead, out hatches a duckling named Quacker, who insists on swimming in everything in the house: Tom's milk dish, the fish tank (riding a seahorse in the process), the watercooler, the bathtub, and the kitchen sink. Tom and Jerry put Quacker back in his egg and tape the egg shut, but Quacker escapes. The last straw occurs when Quacker is swimming in the shower cubicle and floods the house. Tom and Jerry conspire to drop Quacker off at a nearby public park, but their plan backfires when Quacker returns, this time along with more ducklings, flooding the entire house with water. Quacker tells them that he and the other ducks have a surprise for them and says, ""All together, fellas!"" and the ducks all shout at once in unison to Tom and Jerry, ""HAPPY EASTER!"" and swim around them in the end, while Tom and Jerry smile and take a look."	American
Rugrats in Paris: The Movie	2000	animation	Stig Berggvist, Paul Demeyer	Elizabeth Daily, Tara Strong, Cheryl Chase	"The film opens with a parody of Paramount's 1972 film The Godfather at the wedding reception of Lou Pickles and his new wife, Lulu (his first wife Trixie, the mother of Stu and Drew, died before the series began). A mother-child dance during the reception saddens Chuckie Finster, who realizes that he has lived over two years of his life without his mother, who died of an illness shortly after he was born. His father, Chas, shares Chuckie's loneliness.
Tommy Pickles' father, Stu, is summoned to EuroReptarland, a Japanese amusement park in Paris, France, to fix a malfunctioning Reptar robot. Due to a misunderstanding (as the company only needed Stu but summoned him at midnight due to the time change while he was sleeping), Tommy, Chuckie, Phil, Lil, Angelica, Dil, their dog Spike, and all their parents travel to Paris to take a vacation at the park.
Coco LaBouche, the cold-hearted, child-hating head of EuroReptarland, yearns to be the president of the entire Reptar franchise and its parent company, Yamaguchi Industries, after her employer, Mr. Yamaguchi, reveals his plans to retire as president. Yamaguchi says that his successor has to love children to be able to do the job, so LaBouche lies to him by claiming to be engaged to a man with a child. Upon the Rugrats' arrival at EuroReptarland, Angelica overhears a conversation between Coco and Yamaguchi before being caught. To save herself, Angelica reveals that Chas is looking for a wife and suggests that Coco marry him.
Coco strikes up a relationship with Chas, but her attempts to bond with Chuckie fail. The adults and babies meet Coco's overworked assistant Kira Watanabe and her daughter, Kimi, who hail from Japan, but are now living in France. Kira helps LaBouche to win Chas' affections. Meanwhile, Spike gets lost in the streets of Paris and falls in love with a stray poodle named Fifi.
Kira tells the babies the origins of Reptar, explaining he was a feared monster until a princess revealed his gentler side to make the frightened humans like him. Chuckie decides the princess should be his new mother, and is aided by his friends to reach an animatronic replica of the princess in the park, but they are stopped by Coco's ninja security guards. At the show's premiere, Angelica informs Coco of Chuckie's wish, so Coco sneaks backstage and takes the spotlight as the princess, luring Chuckie into her arms to make her seem wonderful with children. Chas is ecstatic, deciding she would make an excellent mother and decides on the spot to marry her.
On her wedding day, Coco, aided by her accomplice Jean-Claude, kidnaps the children and traps them in a warehouse, including Angelica. Kira confronts Coco about deceiving Chas and Chuckie and she throws her out of the limo. Chuckie rallies the children to crash his father's wedding at the Notre Dame cathedral using the Reptar robot. They are chased by Jean-Claude, who pilots Reptar's nemesis, the Robosnail robot. The chase culminates in a fight on a bridge, and Chuckie knocks Robosnail into the Seine River.
Chuckie crashes the wedding, and Coco pretends to be happy to see Chuckie, but Jean-Claude bursts in and accidentally reveals Coco's true nature by announcing that her kidnapping plot had failed. Chas, seeing Coco for the liar she truly is, calls the wedding off. Angelica reveals Coco's plans to Yamaguchi, who is also in attendance, and the former president fires Coco from EuroReptarland for her treachery. When Coco tries to leave, she realizes the babies are on her wedding train and angrily yanks them off in front of everyone.
Angelica, as Coco leaves the church, stomps on the wedding dress and rips it, revealing her underwear. Spike chases the humiliated and defeated Coco from the church with Jean-Claude in tow. Kira arrives at the church to return Chuckie's bear having been thrown out of the limo earlier and apologizes to Chas for what Coco did to him and Chuckie. Chas and Kira eventually fall in love with each other and get married upon returning to the United States. Spike's new girlfriend, Fifi, is adopted by the Finster family. Chuckie gets Kira as a new mother, and Kimi as a new sister."	American
