id,job_ad,y_true
80400499,"Job title: Part Time Web Designer / Builder (Work From Home)
Abstract: We are seeking a highly motivated and experienced Web Developer to join our team.
Employer: Acme Outsourcing Solution
Location: -
Highlights: 
Contents: How to Apply:
 Copy and Paste the Link below in the browser to generate the application form:
 https://forms.gle/UwbRCBTnF6WVuuRP8 
 Rate: $4/hr, and earn up to 6,000 PHP +/month.
 Schedule: Monday, Wednesday, Friday 6 am - 10 am or 7 am -11 am EST until December 24th no breaks for a 4 hour shift 
 Qualifications:
 Proficiency in LearnDash, Elementor, Powerpoint, Youtube, Well-versed in various social media platforms, Adept at website and social media platform promotion, Experience with Yoast, Jetpack, TubeBuddy, Google Ads, and VidIQ is very helpful.
 Responsibilities:
 Project-based collaboration with other staff on educational website development and the creation of up to 500 videos.",Remote
79596036,"Job title: Workers Compensation Factual Investigators
Abstract: Utilise your prior interviewing skills & strong verbal & written communication skills to conduct workers compensation factual investigations in Sydney
Employer: Quantumcorp Pty Ltd
Location: sydney
Highlights: Work from home. Flexible working arrangements, FT, casual and contractor roles available, On-going training & support. Rewards & recognition for high performers
Contents: Quantumcorp is a National professional services firm specialising in insurance investigations. We are currently recruiting investigators to join our dedicated Workers Compensation team in Sydney. Full-time, casual and contractor roles available. The Role:
 As an Investigator at Quantumcorp you will conduct investigations into all manner of workers compensation claims including but not limited to:
 Physical Injuries, Psychological Injuries, Common Law Claims.
 You must be located in Sydney to conduct face to face interviews. You will work from a suitable home office and will be provided with all necessary support to ensure you succeed.
 The duties of a Quantumcorp Investigator include:
 Reviewing and analysing case documentation, Arranging and conducting professional interviews with the various relevant parties, either in person, or via other suitable means, Preparing typed professional statements, Inspecting, examining, photographing and videotaping incident/accident scenes, Obtaining and analysing relevant documentation, Preparing factually accurate, professionally written reports, Adhering to stringent timeframes.
 You will also benefit from Quantumcorp's unique operations model which includes dedicated report writers, allowing you to spend more time in the field meeting people and focusing on investigations.
 Successful applicants will possess:
 A current NSW Security Provider License - Private Investigator., Current driver's license & vehicle, Advanced organisational and time management skills, An ability to demonstrate empathy and soft skills whilst still investigating the right issues, High levels of attention to detail, Proven ability to build rapport and foster successful relationships, Prior interviewing experience, Strong verbal and written communication skills, Strong problem-solving skills, Strong computer skills including typing not less than 60 WPM, Tertiary qualifications in psychology, social sciences, mediation, counselling will be highly regarded, You will be highly motivated, energetic and have the ability to work autonomously and unsupervised.
 Support
 We support our staff with flexible working arrangements to assist work/life balance and juggling family commitments.
 We will also provide on the job training and you will work closely with management in organising investigation workflows, timeframes and client requirements.
 At Quantumcorp, we offer: Excellent hourly rates and remuneration packages, A genuine and friendly work culture, A highly supportive management team, Rewards and recognition for high performers, Interstate and career advancement opportunities.
 Apply Now
 This is an exciting opportunity to join a highly respected firm and a dedicated team where we value work/life balance and we will give you every opportunity to succeed and enjoy.
 To become part of a widely respected firm with a strong emphasis on quality and providing a personal service to a network of large and boutique clients, apply via Seek OR email a covering letter and resume to",Hybrid
79966012,"Job title: Registered Music Therapist
Abstract: Join our experienced and amazing team of music therapists!



Employer: TLC Music Therapy
Location: belgravesouth
Highlights: 
Contents: TLC Music Therapy is a well-regarded music therapy clinic in Belgrave South (Melbourne) providing individual and group music therapy services to people with disabilities or mental health conditions. TLC Music Therapy is an equal opportunity business where respect and appreciation for our clients and ourselves is paramount. 
 A permanent part-time or full-time position for 24-40 hours per week is available for an enthusiastic and motivated music therapist with experience working with children, teens, and adults with disabilities and mental health issues. Sessions are provided both in-clinic, and occasional home visits or telehealth sessions. The successful applicant will enjoy a relaxed, fun, and fully resourced work environment with a balanced mix of autonomy and support. Regular supervision and team meetings encourage professional growth within a fun team environment. The successful applicant will be supported to pursue their own areas of clinical interest while enjoying the opportunity to work across broad age ranges and clinical populations. 
 The Director is a strong believer in professional development and supervision, and the applicant will benefit from a nurturing and curious attitude to their ongoing learning.  Both internal and external supervision is offered as well as 6 weeks paid leave to support the professional and personal wellbeing of the applicant. TLC Music Therapy has strong administration and therapy processes in place to support the applicant. We provide music therapy services during the school term and use the school holidays for annual leave, planning, and preparation. 
 This position is perfect for an enthusiastic and motivated music therapist who enjoys working in a small team with support, freedom, and excellent working conditions. The position starts January 2025 with some opportunity for handover and observation in December 2025. 
 Responsibilities and Duties:
 Plan, deliver and evaluate group and individual music therapy sessions, Undertake assessments upon referral, Carry out relevant administration to the role including client admin, invoicing for sessions and report writing, Maintain equipment, Undertake tasks as required on the direction of the Director. 
 Qualifications:
 Mandatory - Registration (or provisional registration) with the Australian Music Therapy Association., Preferred - Experience working with children and adults with developmental and intellectual disabilities., Preferred - Experience working with children and adults with mental health conditions., Current Victorian drivers license, Permanent residency or appropriate working visa. 
 Position requirements:
 Be enthusiastic about music therapy, Be reliable with a solid work ethic, Have a positive attitude to clients, Initiative and innovation encouraged, Good vocal and accompanying skills, Ability to manage caseload independently , Likes working in a team environment, Desire to learn and develop professionally , Interest in trying new models, methods, and collaboration opportunities, Current and ongoing AMTA membership, Current Working with Children's Check, Current National Police Check, Own Professional Indemnity Insurance, Own car (travel allowance will be paid if using for work), Good English language skills and ability to work in Australia for at least 1 year (we are open to discussing sponsorship for a more permanent working visa or residency). 
 Desirable assets:
 Sound computer literacy skills, Strong organisational skills. 
 Remuneration:
 Remuneration is in accordance with the Health Professionals and Support Services Award (MA000027)either Grade 1, Grade 2, or Grade 3 depending on the experience level of the applicant.. 
 Contact:
 Jacinta Calabro at to lodge your interest 
 TLC Music Therapy is an equal opportunity employer. We donâ€™t harass or discriminate and encourage learning, fun and work/life balance.",OnSite
79576178,"Job title: Bartender
Abstract: Azabu Group new exciting project coming to Sydney CBD. 6 high end venues in one location aimed to be Australia's largest Japanese food emporium.
Employer: Azabu Group
Location: sydney
Highlights: Be a part of a new and growing hospitality group, New venue - nothing like it in Sydney, High end japanese food emporium
Contents: Be a part of a highly ambitious and growing Sydney-based hospitality group inspired by Japanese craftsmanship and passion. Your role will play a pivotal part in the overall success of our culinary journey.
 We have an exciting new project coming to the heart of Sydney's CBD: six high-end venues in one location, aimed at becoming Australia's largest Japanese food emporium. We are searching for the best talent to join us on this thrilling journey.
 About Azabu Group
 Established in 2020, Azabu consists of a passionate team committed to delivering a truly exceptional hospitality experience. We are a vertically integrated Company which helps to define our unwavering dedication to excellence.
 Our ultimate goal for each investment is to deliver by challenging the perception and exceeding expectations to provide an unrivalled hospitality experience that showcases the highest quality of curated dining experiences with renowned chefs.
 About the role:
 The Bartender at Azabu Group's new Sydney CBD precinct will be responsible for crafting and serving a diverse range of high-quality beverages, including cocktails, spirits, and non-alcoholic drinks. This role involves providing exceptional customer service, maintaining a clean and well-stocked bar, and ensuring a welcoming and enjoyable atmosphere for guests. The Bartender will also assist in developing new drink recipes and promoting special events. This position is key to enhancing the overall guest experience and contributing to the vibrant atmosphere of our venues.
 Duties and Responsibilities:
 Prepare and serve beverages, including cocktails, spirits, and non-alcoholic drinks., Provide excellent customer service and create a welcoming atmosphere., Maintain a clean and organized bar area., Ensure the bar is well-stocked with supplies and ingredients., Follow all safety and sanitation guidelines., Assist in developing new drink recipes and specials., Handle cash and process payments accurately., Check identification to verify legal drinking age., Monitor and manage bar inventory., Collaborate with the team to support special events and promotions. .
 Perform ad hoc duties as required from time to time. Qualifications:
 Proven experience as a Head Bartender or similar role in a high-end bar or restaurant., Extensive knowledge of mixology and a creative approach to cocktail creation., Strong leadership and communication skills, with the ability to motivate and develop a team., Excellent customer service skills and a passion for delivering exceptional guest experiences., Solid understanding of bar operations, including inventory management and cost control., Ability to work in a fast-paced, dynamic environment..
 Certification in Responsible Service of Alcohol (RSA) is required.
 Join Our Team: If you are passionate about delivering a refined experience, have a keen eye for detail, and thrive in a dynamic and creative environment, we invite you to join our team.",OnSite
80114002,"Job title: ASO5 Policy Support Officer
Abstract: Conduct policy, research, and information tasks to support the Education Standards Board's goals and objectives.
Employer: Education Standards Board
Location: adelaide
Highlights: Work with a dynamic and enthusiastic team, Use research skills to support agency goals and develop evidence-based policy, Perform a key role in the administration of Freedom of Information requests
Contents: Role details
 The Policy Support Officer is responsible for coordinating and undertaking a range of policy, research and information related work that supports the achievement of the goals and objects of the Education Standard Board. This includes administering Freedom of Information requests, researching, developing and disseminating a broad range of documents, advice and updates including ministerial briefs, correspondence, board papers, policy and procedures.
 About you
 You will possess well-developed research skills and an ability to analyse information and make recommendations. You will be an articulate writer and able to adapt your writing and communication style to suit a variety of audiences including the wider community, internal and external stakeholders, senior executives, the Board and the Minister.
 If you have a positive attitude, enjoy a diverse working day and are customer-centric in your approach, then we welcome your application. Our vision
 All children and young people have access to high-quality education and care in safe, well-governed and well-managed services.
 You can find out more on our Strategic Plan here.
 About us
 The Education Standards Board (ESB) is the independent statutory authority that regulates early childhood services and registers schools to improve education and care outcomes for children and young people in South Australia.
 Situated in the Adelaide CBD in modern office facilities, close to public transport, the ESB offers a supportive and professional work environment in keeping with its values. The ESB is committed to developing our people through ongoing learning and development. Our employees enjoy a great work-life balance and flexible work arrangements including working from home.
 The ESB values an inclusive workplace that embraces diversity and encourages applications from people of Aboriginal and Torres Strait Islander descent, people from culturally diverse backgrounds, people with disability, and people from the LGBTQI+ community. 
 Special conditions
 Full-time term vacancy offered on a 24-month contract., The successful applicant will be required to satisfactorily complete a Working with Children Check prior to being employed and regularly as required., Must have a valid working visa.. 
 Enquiries
 Yvonne Baulderstone
 Manager, Policy & Engagement
 Email: Application instructions
 All applications must be submitted online via I Work for SA.
 Please submit a cover letter of no more than 2 pages that demonstrates your suitability against the role description. Please also submit a current CV including the name and contact details of three referees (including a current or recent line manager).
 Applicants who do not address these requirements will not be considered.
 Applications close: 25/11/2024 10:45 PM",Hybrid
79900782,"Job title: Ecommerce Associate | Luxury Fashion
Abstract: CettireÂ is the largest Australian-owned luxury fashion site and we are continuing to grow at a rapid pace.
Employer: Cettire
Location: -
Highlights: Immediate start & WFH, Competitive remuneration, Fast career growth potential
Contents: About us
 Cettire is the largest Australian-owned luxury fashion site and we are continuing to grow at a rapid pace. 
 About the role
 We have an exciting opportunity for an ecommerce assistant to join our growing team. This is a great opportunity to join a fast-growing Luxury Fashion start-up. If you are results-driven, hard working and have a passion for fashion this is the perfect role. 
 Primary responsibilities
 - Preparing products for the website
 - Customer service
 - Booking deliveries
 - Tracking customer orders
 - Invoice validation 
 Minimum qualifications
 - At least 2 years full time work experience
 - Bachelors Degree or higher
 - No need for employer sponsorship for EP (Employment Permit) now or in the future - Fluent English (Other language skills highly regarded, such as Mandarin, Cantonese, Japanese, Korean and/or Italian) 
 The ideal candidate
 - Is results-oriented
 - Has a strong interest in fashion
 - Is able to work in a team or independently
 - Is capable of handling a high pressure environment 
 Why join us?
 - Generous remuneration
 - Join one of Australia's fastest growing e-commerce sites
 - Close-knit, friendly team
 - Fast-paced, exciting role and career growth potential
 - Remote working & Immediate start available",Remote
79501194,"Job title: Aircraft Maintenance Engineer (Mechanical) â€“ 323112
Abstract: Air Gold Coast is seeking expressions of interest from a suitably qualified Aircraft Maintenance Engineer (Mechanical) to join their team.
Employer: Air Gold Coast Pty Ltd
Location: coolangatta
Highlights: 
Contents: Air Gold Coast is an Aircraft Maintenance, Aircraft Charter and Flight Training business located at Gold Coast Airport.
 The company is a proud Cirrus, TBM and Pilatus PC-12 Authorised Service Centre maintaining a large fleet of Piston and Turbine Engine Aircraft.
 Due to the growth of the business, Air Gold Coast is seeking expressions of interest from a suitably qualified Aircraft Maintenance Engineer (Mechanical) to join their team.
 To be successful in this role you must possess the relevant General Aviation experience:
 â€¢ Dismantle, inspect, test, repair and reassemble aircraft engines, ancillary motors and engine accessories, electrical systems and sub- assemblies of aircraft frames.
 â€¢ Removal, installation and rigging of airframe flight controls.
 â€¢ Undertake fault diagnosis of airframe, piston and gas turbine engines (including propellers), electrical systems, components and accessories on aircraft.
 â€¢ Maintenance, removal and installation of landing gear, wheels and brakes, pneumatic and hydraulic systems, fuel systems, environmental control and pressurisation systems, fire detection, oxygen systems and ice and rain protection systems.
 â€¢ Installation of electrical circuits and equipment.
 â€¢ Assemble parts and sub-assemblies of aircraft frames.
 â€¢ Conduct routine pre-flight inspections of engines, aircraft frames and mechanical systems.
 â€¢ Maintain records of action taken.
 Must be self-motivated, enthusiastic and committed to exceptional safety standards and quality workmanship.
 Air Gold Coast is an equal opportunity employer and can offer long term career prospects including training courses.",OnSite
80048874,"Job title: Personal & Domestic Care Assistants
Abstract: Step into your purpose and help us to enhance the quality of our clients' lives, so they can age and live well in place.
Employer: Comlink Australia
Location: townsville
Highlights: Potential for transition into permanent role, Connect with our clients and give back to the community, We empower you to make a little magic every day
Contents: Why choose us? 
 Great organisational culture and supportive team environment, Comlink Australia recognises, values and invests in you, Work flexibly (we do our best to accommodate your individual needs), Salary packaging opportunities and attractive hourly rate, Paid Parental Leave (for eligible employees), Discounted gym membership, Superannuation Match benefit , Employee Assistance Program to help support you through lifeâ€™s challenges, Paid training and continuous learning and development opportunities, We have created a culture of collaboration, where our table is round.
 We are seeking both Personal & Domestic Care Assistants who are committed to ensuring the highest possible standard of in-home care for our valued clients. As a Personal Care Assistant, you will be:
 Providing consumer directed care services to clients as prescribed in the client's care plan, Assisting clients with mobility and transfers, along with other ADL activities to help maintain an independent lifestyle, Assisting clients with general domestic duties as prescribed in the clientsâ€™ care plan, Actively participating in care plan development to ensure the clients ever changing needs are being met, Recognising and responding to change in a client's condition, as well as documenting and communicating this information as required, Ensuring clients are treated with dignity and respect and supported to exercise choice and independence.
 As a Domestic Care Assistant, you will be:
 Assisting clients with general domestic duties as prescribed in the client's care plan, Assisting our clients with food preparation and cooking of meals, Ensuring the client's home is hygienic and a safe environment that supports the promotion of independence, Recognising and responding to changes in a clientsâ€™ condition, as well as documenting and communicating this information as required, Ensuring clients are treated with dignity and respect and supported to exercise choice and independence.
 Other things you may like to know:
 Multiple Casual positions available, You may be required to use your private vehicle for work purposes, with kilometre reimbursement offered for use of own vehicle, Paid compliance checks including NDIS Worker Screening, Working with Children Check and a QLD Restricted Driver's Authority.
 What skills and experience do you need to be a PCA / DCA?
 This position is best suited for someone who has:
 Minimum Certificate III qualification i.e. Individual Support, Aged Care, Community Services (not required for DCA), Preferably 12 months experience working in the Home Care sector, particularly with Home Care Packages and CHSP funded care services (not required for DCA), Willingness to embrace domestic care duties as part of their role, Genuine empathy with elderly clients and a passion to work within the community service industry, The commitment to represent Comlink Australia with pride and help make lives better, Understanding of specialised service delivery within diverse groups, specifically Aboriginal and Torres Strait Islander, CALD, Veterans, Disability, Mental Health, LGBTI+ and Homelessness.
 How to apply:
 Be creative! Be fun! Be real! Use your cover letter to share with us who you REALLY are! We care more about who you are as opposed to what you are on paper. 
 Whatâ€™s your superpower and what value will you bring to our team? You already know the answer, so tell us. We are looking for someone very special to join the Comlink Australia team. If you are ready to step into your purposeâ€¦ then APPLY TODAY!! Application deadline: 22nd October 2024
 Who is Comlink Australia?
 Comlink Australia has cultivated a culture where people feel included, supported and respected. When you are surrounded by like-minded people with a shared vision; that makes for a pretty awesome place to work. We are on a mission to become Australiaâ€™s most trusted home and community care provider. We empower our people to enrich the lives of our clients every day and support them to live and age well in their homes... and thatâ€™s a great place to be. We choose to look beyond how things are, to how much better they can be. And we are inviting you to become part of our community. We would love to introduce you to our valuesâ€¦
 Our values are unique, like us. They were developed by our people and speak to who we are as an organisation. They help to define our culture and are the guardrails by which we think, act and make decisions. These are our values:
 Our table is round - we are one team, where every voice matters, See the human - we leave our egos at the door and see people as people first, The right way, and again â€“ we are committed to continuously improving to achieve the best possible outcome, Brilliantly bold â€“ we own our decisions and learn from our mistakes, Make a little magic â€“ our clients are at the heart of all that we do!.
 Do you want to work for a company that lives and breathes these values? Celebrating diversity
 We foster an inclusive equal employment opportunity culture, celebrating diversity in all its hues. We invite individuals from diverse backgrounds, the LGBTI community, those with disabilities, and all walks of life to apply. We believe in a tapestry of ethnicities, nurturing mutual respect and understanding.",OnSite
79987358,"Job title: Assistant Accountant
Abstract: Join a supportive and friendly team. Flexible Working Conditions (On site 4 days / 1 day remote). Salary commensurate with experience
Employer: Jigsaw Tax & Advisory
Location: goulburn
Highlights: 
Contents: Jigsaw tax and advisory is a dynamic and growing firm dedicated to providing top-notch accounting and tax services. We pride ourselves on our commitment to excellence and our supportive team environment.
 We are seeking a detail-oriented and proactive Assistant Accountant to join our team in our Goulburn office. The ideal candidate will have strong accounting knowledge, excellent organisational skills, and the ability to manage multiple tasks efficiently whilst being prepared to be hands on with clients and supporting administrative staff and the Principal with required tasks. 
 Key Responsibilities:
 Email Management: Manage Principalâ€™s email inbox; prioritise, respond to and file emails and redirect emails as necessary., Tax Return Assistance: Assist with the preparation of individual tax returns, including scanning and compiling necessary documents., Workpaper Preparation: Set up job in system and organise workpapers, ensuring accuracy and completeness., Scheduling: Schedule work tasks, organise quarterly catch-ups, and maintain an up-to-date calendar., Interim Account Preparation: Assist in the preparation of interim accounts for quarterly catch-ups., ASIC Register Maintenance: Maintain and organize ASIC registers, ensuring they are up-to-date and accurate., General Office Assistance: Provide general administrative support in the Goulburn office and assist with various tasks to ensure smooth office operations.. 
 Qualifications:
 Bachelorâ€™s degree in Accounting, Finance, or a related field or currently studying accounting, Strong organisational and multitasking skills., Excellent communication skills, both written and verbal., Proficiency in accounting software (Xero, FYI) and Microsoft Office Suite., Experience with tax return preparation and ASIC register maintenance is a plus., Ability to work independently and as part of a team.. 
 Personal Attributes:
 Detail-oriented and proactive., Reliable and trustworthy., Ability to handle confidential information with discretion.. 
 What We Offer:
 A supportive and collaborative work environment., Opportunities for professional development and growth., Competitive salary and benefits package.. 
 If you are a motivated and detail-oriented individual looking to join a dynamic team, we would love to hear from you. Please send your resume with a cover letter",Hybrid
79693032,"Job title: Operators & Labourers
Abstract: Experienced civil construction operators & labourers with a variety of multi discipline experience available for our ongoing works on 2/1 roster
Employer: Cape Underground Services Australia Pty Ltd
Location: mullewa
Highlights: SKAO project - worlds largest telescope!, Fly Jandakot or Geraldton to site, Attractive rates + pens $$
Contents: About Us
 Cape prides itself on being one of Australia's leading Utility Installation and Mining Services Companies with over 30 years' experience. We provide innovative and cost-effective solutions to clients in the resources, infrastructure and utilities sectors. Our expertise covers Civil, Mining Services (Crushing, Tailing Dams Works, Mine Site Dewatering) and the installation and maintenance of underground Utilities (Water & Gas Pipelines, Power & Communications). 
 Due to increased works we are currently seeking Civils Construction Operators & Labourers for our exciting SKAO project. Ideally you would have had exposure to earthworks / fibre optics .
 Operators:
 Ensuring project execution is undertaken safely to the required standards, quality and schedule., Preparing machines for operation, including through pre-starts and reporting all defects, Working under the direction of supervisors., Operating all mobile plant in a safe and efficient manner as to maximize output., Identify and remove oversized products., Loading trucks with excavated fill..
 Labourers:
 Compacting, formwork and mesh laying, Breaking up paving, rock and similar material by operating hydraulic or pneumatic breakers, Digging by hand and other physically demanding tasks.
 You have the following tickets and or experience operating on civil scope projects:
 Grader, Excavator, Loader, Skid Steer, Construction Card - white card.
 Our values
 Cape is a value' s driven company. That means that at work we all live and act our RIPPA values - Respect, Integrity, Persistence, Passion and Accountability.
 These values are the backbone of the organisation, and they guide our behaviour and underpin our corporate culture.
 Click on Apply and get your career on track with Cape today",OnSite
80376668,"Job title: Remote UI/UX Designer and Figma Developer
Abstract: Design stunning user experiences remotely! Join our team as a UI/UX Figma Designer and shape innovative web & mobile apps with creative freedom.
Employer: ECA (Philippines)
Location: -
Highlights: 
Contents: We are an innovative company seeking a talented UI/UX Designer and Figma Developer to join our growing remote team. As a leader in our industry, we prioritise creativity, user-centred design, and cutting-edge technology. This role offers the chance to work with a dynamic team while enjoying the flexibility of remote work.
 Position: Remote UI/UX Designer and Figma Developer
 Location: Remote (Philippines-based candidates preferred)
 Employment Type: Full-Time
 Key Responsibilities:
 Design intuitive, engaging, and visually appealing user interfaces for web and mobile applications., Translate complex concepts into wireframes, prototypes, and polished designs using Figma., Collaborate with stakeholders, product managers, and developers to deliver user-friendly designs., Conduct user research and usability testing to refine and improve designs., Maintain and develop a design system, ensuring consistency across all projects., Provide feedback and guidance to developers for implementing designs effectively., Stay up-to-date with UI/UX design trends, tools, and best practices..
 Requirements:
 Proven experience in UI/UX design and development using Figma., A strong portfolio showcasing UI/UX design work for web and mobile applications., Familiarity with user research methods and usability testing processes., Strong visual design skills with attention to detail, typography, and colour theory., Ability to create responsive and adaptive designs., Understanding of front-end development basics (e.g., HTML, CSS) is a plus., Excellent communication skills and the ability to work in a remote team environment., Self-motivated, organised, and able to meet deadlines..
 Why Join Us?
 Competitive salary tailored for remote professionals., Flexible working hours., Opportunity to work with a global team on exciting, high-impact projects., Professional growth opportunities and access to cutting-edge tools., Collaborative and inclusive work culture..
 Only applications via JobStreet will be considered",Remote
79694416,"Job title: Architect (Revit)
Abstract: Work from home as a Revit-capable Architect! Join our team to contribute to infrastructure, commercial, and residential projects.
Employer: Dankor
Location: -
Highlights: Work-from-home, Receive excellent pay, Work with an Australian architecture firm
Contents: We are seeking a Revit-capable architect to work remotely for our studio on infrastructure, commercial and residential projects. 
 The team will rely on the preferred candidate for their architectural documentation skills whilst offering them mentorship to develop their skills.
 This role is a work-from-home position. 
 As part of the team, working remotely, you will be oï¬€ered trust, autonomy, and ownership in your contribution to the practice. If this sounds exciting to you, we invite you to apply to join us. 
 Minimum role requirements:
 Native English speaker, At least four years of full time work experience using Revit, Exceptional Revit skills , Your portfolio must include construction drawings demonstrating your Revit ability, Tertiary level qualiï¬cation in architecture, Excellent English communication skills and attention to detail, Ambition and enthusiasm to learn and grow beyond your current capacity, Ability to work full-time. 
 ABOUT US
 Learn more about us by viewing our website. 
 HOW TO APPLY
 Email applications only. Please email your resume and PDF portfolio to:. design(at symbol)dankor.com.au Quote ref #Thailand 05 in the subject line of your email. , Do not use the apply now button on JobStreet..
 No applications or enquiries from recruitment agencies will be accepted. 
 Job Type: Permanent- Full Time 
 Benefits:
 Opportunities for promotion, Professional development, Work from home.
 Schedule:
 Monday to Friday Melbourne Australia time 9am to 5pm .
 Supplemental pay types:
 Overtime pay, Holiday Pay, Sick Pay, Public Holiday.",Remote
80398721,"Job title: Control Systems Engineer
Abstract: Kapsch TrafficCom is looking for a Control Systems engineer to join our team in Sydney!
Employer: Kapsch TrafficCom Australia
Location: auburn
Highlights: 
Contents: Kapsch TrafficCom is a market leading, global provider of Intelligent Transportation Systems (ITS) in the segments of toll collection, traffic management, safety and security, smart urban mobility and connected vehicles. Kapsch TrafficCom's end-to-end solutions cover our customers' entire value creation chain, from components and design to the installation, operation and through-life support of mission- and revenue-critical systems.
 With successful projects deployed in more than 50 countries, we offer innovative solutions in the application of traffic management and demand management in order to contribute to a healthy world without congestion. 
 We have an exciting opportunity for an experienced Control Systems Engineer to join our professional team. We are looking for a Sydney or Melbourne-based candidate who can fill this role in one of those two locations on a permanent full-time basis. 
 The Control Systems Engineer will participate in the lifecycle of projects including design, configuration, commissioning, testing and training. As a Control Systems Engineer, you will work as part of a support team engaging in the following tasks for the implementation and delivery of Supervisory Control and Data Acquisition (SCADA) and Advanced Traffic Management (ATMS) systems. 
 Key Responsibilities include:
 Perform application and system testing;, Develop graphical user interfaces, process databases and reports;, Create operator and system maintenance training materials;, Assist in the design of application and system test procedures;, Complete all paperwork associated with maintenance and repair work carried out, including record management of documentation and updating the maintenance database;, Track, manage, and report on maintenance issues, both internally to management and externally to customers;, Manage a system via command line interface and develop design-related documentation;, Maintain a strong knowledge of Systems Engineering and sub-system integration whilst ensuring all standards and procedures are adhered to.. 
 About you
 The ideal candidate will have a hands-on approach to problem solving and must be able to identify and permanently rectify equipment faults. You will be a self-starter with a high level of initiative, take ownership of assigned tasks and be able to see through to completion by prioritization and effective time management. 
 The successful candidate will possess the following:
 Tertiary qualification in Engineering (Electronics, Electrical, Mechatronics, or related field);, Exposure or experience in the design, installation and testing of integrated controls systems;, Experience with HMI and/or SCADA software graphics and database configuration, control panel design and communications system implementation is advantageous;, Maintain a good understanding of control systems troubleshooting with respect to interface faults and communication issues;, Experience in using Microsoft Suite, Windows and Linux operating systems, and a general knowledge of network configuration;, Superior attention to detail and the ability to identify errors and rectify them.. 
 Our offer:
 Flexible, hybrid and supportive Team Environment, Continuous Learning with our online platforms, Stability & Career Advancement â€“ Opportunity to grow within our team or beyond with a great network & training opportunity, Paid Birthday Leave, Access to salary packaging, Christmas Special Leave, Company sponsored activities including Friday socials, End of the Year Activities, Access to EAP and Wellness Activities, Opportunity to work with a Global Company â€“ Job Stability. 
 Our Culture:
 At Kapsch, we are an Equal Opportunity Employer and promote diversity and inclusion. As an international company, we are committed to building a workforce that is representative of the communities in which we live and operate. Our culture thrives on mutual respect, responsibility, professionalism, dynamism while working together as a team towards achieving our goals. We are an Equal Opportunity Employer and we give our employees an opportunity to grow and develop their careers and we are big on learning.
 Kapsch is a values-driven organization and we work closely as a team. We are a Learning organization that invests in our employee development through various learning platforms. We work as a team where collaboration and information sharing is a way of life. 
 Our recruitment process requires that all candidates who progress to the pre-employment stage must have right to work and must hold a police clearance issued within the last six months.
 If this sounds an opportunity that suits you, please click the link below to apply. We look forward to your interest!",Hybrid
